site_name,location_latitude,location_longitude,heading,ec_timestamp
ship_9,28.472767,-16.241222,27.1,2024-04-30 22:17:00.000 +0530
ship_9,28.472801,-16.241158,27.1,2024-04-30 22:16:00.000 +0530
ship_9,28.472786,-16.241112,27.1,2024-04-30 22:15:00.000 +0530
ship_9,28.472773,-16.241131,27,2024-04-30 22:14:00.000 +0530
ship_9,28.472736,-16.241169,27.1,2024-04-30 22:13:00.000 +0530
ship_9,28.472761,-16.241194,27.1,2024-04-30 22:12:00.000 +0530
ship_9,28.472769,-16.241203,27.1,2024-04-30 22:11:00.000 +0530
ship_9,28.472782,-16.241226,27.1,2024-04-30 22:10:00.000 +0530
ship_9,28.472773,-16.241211,27.1,2024-04-30 22:09:00.000 +0530
ship_9,28.472746,-16.241163,27,2024-04-30 22:08:00.000 +0530
ship_9,28.472748,-16.241179,27,2024-04-30 22:07:00.000 +0530
ship_9,28.472807,-16.241203,27.1,2024-04-30 22:06:00.000 +0530
ship_9,28.472799,-16.241249,27.1,2024-04-30 22:05:00.000 +0530
ship_9,28.472761,-16.241219,27.1,2024-04-30 22:04:00.000 +0530
ship_9,28.472746,-16.241259,27.1,2024-04-30 22:03:00.000 +0530
ship_9,28.472746,-16.241262,27,2024-04-30 22:02:00.000 +0530
ship_9,28.472769,-16.241241,27.1,2024-04-30 22:01:00.000 +0530
ship_9,28.472729,-16.241222,27.1,2024-04-30 22:00:00.000 +0530
ship_9,28.472719,-16.241222,27.1,2024-04-30 21:59:00.000 +0530
ship_9,28.472704,-16.241236,27,2024-04-30 21:58:00.000 +0530
ship_9,28.472692,-16.241259,27.1,2024-04-30 21:57:00.000 +0530
ship_9,28.472712,-16.241299,27.1,2024-04-30 21:56:00.000 +0530
ship_9,28.472755,-16.241236,27,2024-04-30 21:55:00.000 +0530
ship_9,28.472776,-16.241196,27.1,2024-04-30 21:54:00.000 +0530
ship_9,28.472769,-16.241217,27,2024-04-30 21:53:00.000 +0530
ship_9,28.472776,-16.241249,27.1,2024-04-30 21:52:00.000 +0530
ship_9,28.472752,-16.241282,27.1,2024-04-30 21:51:00.000 +0530
ship_9,28.472729,-16.241253,27,2024-04-30 21:50:00.000 +0530
ship_9,28.472692,-16.241198,27.1,2024-04-30 21:49:00.000 +0530
ship_9,28.472715,-16.241194,27.1,2024-04-30 21:48:00.000 +0530
ship_9,28.472719,-16.241205,27,2024-04-30 21:47:00.000 +0530
ship_9,28.472679,-16.241249,27,2024-04-30 21:46:00.000 +0530
ship_9,28.472761,-16.241198,27.1,2024-04-30 21:45:00.000 +0530
ship_9,28.472782,-16.241163,27,2024-04-30 21:44:00.000 +0530
ship_9,28.472755,-16.241159,27,2024-04-30 21:43:00.000 +0530
ship_9,28.472719,-16.241121,27.1,2024-04-30 21:42:00.000 +0530
ship_9,28.472715,-16.241219,27.1,2024-04-30 21:41:00.000 +0530
ship_9,28.472715,-16.241234,27.1,2024-04-30 21:40:00.000 +0530
ship_9,28.472704,-16.241226,27,2024-04-30 21:39:00.000 +0530
ship_9,28.472672,-16.241255,27,2024-04-30 21:38:00.000 +0530
ship_9,28.472679,-16.24122,27,2024-04-30 21:37:00.000 +0530
ship_9,28.472675,-16.241266,27.1,2024-04-30 21:36:00.000 +0530
ship_9,28.472652,-16.241268,27.1,2024-04-30 21:35:00.000 +0530
ship_9,28.472643,-16.241285,27.1,2024-04-30 21:34:00.000 +0530
ship_9,28.472622,-16.241283,27.1,2024-04-30 21:33:00.000 +0530
ship_9,28.472647,-16.241215,27.1,2024-04-30 21:32:00.000 +0530
ship_9,28.472639,-16.241241,27.1,2024-04-30 21:31:00.000 +0530
ship_9,28.472668,-16.241259,27.1,2024-04-30 21:30:00.000 +0530
ship_9,28.472675,-16.241232,27.1,2024-04-30 21:29:00.000 +0530
ship_9,28.472631,-16.241199,27.1,2024-04-30 21:28:00.000 +0530
ship_9,28.472668,-16.241165,27.1,2024-04-30 21:27:00.000 +0530
ship_9,28.472662,-16.241222,27,2024-04-30 21:26:00.000 +0530
ship_9,28.472662,-16.24122,27,2024-04-30 21:25:00.000 +0530
ship_9,28.472692,-16.241177,27,2024-04-30 21:24:00.000 +0530
ship_9,28.47266,-16.241142,27.1,2024-04-30 21:23:00.000 +0530
ship_9,28.472652,-16.241154,27.1,2024-04-30 21:22:00.000 +0530
ship_9,28.472672,-16.241161,27.1,2024-04-30 21:21:00.000 +0530
ship_9,28.4727,-16.241112,27,2024-04-30 21:20:00.000 +0530
ship_9,28.472692,-16.241133,27.1,2024-04-30 21:19:00.000 +0530
ship_9,28.472712,-16.241167,27.1,2024-04-30 21:18:00.000 +0530
ship_9,28.4727,-16.241188,27.1,2024-04-30 21:17:00.000 +0530
ship_9,28.47266,-16.241243,27.1,2024-04-30 21:16:00.000 +0530
ship_9,28.472679,-16.241234,27.1,2024-04-30 21:15:00.000 +0530
ship_9,28.472656,-16.241232,27.1,2024-04-30 21:14:00.000 +0530
ship_9,28.472631,-16.241241,27.1,2024-04-30 21:13:00.000 +0530
ship_9,28.472616,-16.241188,27,2024-04-30 21:12:00.000 +0530
ship_9,28.472626,-16.241177,27.1,2024-04-30 21:11:00.000 +0530
ship_9,28.472631,-16.241179,27,2024-04-30 21:10:00.000 +0530
ship_9,28.472643,-16.241215,27,2024-04-30 21:09:00.000 +0530
ship_9,28.472652,-16.24118,27.1,2024-04-30 21:08:00.000 +0530
ship_9,28.472639,-16.241234,27,2024-04-30 21:07:00.000 +0530
ship_9,28.472647,-16.241236,27.1,2024-04-30 21:06:00.000 +0530
ship_9,28.472656,-16.241213,27.1,2024-04-30 21:05:00.000 +0530
ship_9,28.472662,-16.241226,27,2024-04-30 21:04:00.000 +0530
ship_9,28.472719,-16.241226,27.1,2024-04-30 21:03:00.000 +0530
ship_9,28.472761,-16.24118,27,2024-04-30 21:02:00.000 +0530
ship_9,28.472647,-16.241205,27,2024-04-30 21:01:00.000 +0530
ship_9,28.472603,-16.241243,27,2024-04-30 21:00:00.000 +0530
ship_9,28.472719,-16.241219,27.1,2024-04-30 20:59:00.000 +0530
ship_9,28.472736,-16.241247,27.1,2024-04-30 20:58:00.000 +0530
ship_9,28.472647,-16.241241,27,2024-04-30 20:57:00.000 +0530
ship_9,28.472704,-16.241188,27.1,2024-04-30 20:56:00.000 +0530
ship_9,28.472692,-16.241261,27,2024-04-30 20:55:00.000 +0530
ship_9,28.472704,-16.241259,27.1,2024-04-30 20:54:00.000 +0530
ship_9,28.472609,-16.241161,27,2024-04-30 20:53:00.000 +0530
ship_9,28.472609,-16.241203,27.1,2024-04-30 20:52:00.000 +0530
ship_9,28.472635,-16.24118,27.1,2024-04-30 20:51:00.000 +0530
ship_9,28.472635,-16.241186,27,2024-04-30 20:50:00.000 +0530
ship_9,28.472692,-16.241226,27.1,2024-04-30 20:49:00.000 +0530
ship_9,28.472675,-16.241255,27.1,2024-04-30 20:48:00.000 +0530
ship_9,28.472683,-16.241194,27.1,2024-04-30 20:47:00.000 +0530
ship_9,28.472668,-16.24118,27.1,2024-04-30 20:46:00.000 +0530
ship_9,28.47266,-16.241163,27.1,2024-04-30 20:45:00.000 +0530
ship_9,28.472662,-16.241123,27.1,2024-04-30 20:44:00.000 +0530
ship_9,28.472696,-16.241163,27.1,2024-04-30 20:43:00.000 +0530
ship_9,28.472689,-16.241188,27.1,2024-04-30 20:42:00.000 +0530
ship_9,28.472656,-16.24122,27.1,2024-04-30 20:41:00.000 +0530
ship_9,28.472672,-16.241211,27.1,2024-04-30 20:40:00.000 +0530
ship_9,28.47266,-16.241199,27.1,2024-04-30 20:39:00.000 +0530
ship_9,28.472675,-16.241207,27.1,2024-04-30 20:38:00.000 +0530
ship_9,28.47266,-16.241222,27.1,2024-04-30 20:37:00.000 +0530
ship_9,28.472689,-16.241247,27.1,2024-04-30 20:36:00.000 +0530
ship_9,28.472733,-16.241278,27.1,2024-04-30 20:35:00.000 +0530
ship_9,28.472692,-16.241215,27.1,2024-04-30 20:34:00.000 +0530
ship_9,28.47266,-16.241198,27.1,2024-04-30 20:33:00.000 +0530
ship_9,28.472679,-16.241215,27.1,2024-04-30 20:32:00.000 +0530
ship_9,28.472715,-16.241186,27.1,2024-04-30 20:31:00.000 +0530
ship_9,28.472679,-16.241219,27.1,2024-04-30 20:30:00.000 +0530
ship_9,28.472672,-16.24122,27.1,2024-04-30 20:29:00.000 +0530
ship_9,28.472668,-16.241224,27.1,2024-04-30 20:28:00.000 +0530
ship_9,28.472672,-16.241253,27.1,2024-04-30 20:27:00.000 +0530
ship_9,28.472679,-16.241253,27.1,2024-04-30 20:26:00.000 +0530
ship_9,28.472683,-16.241243,27.1,2024-04-30 20:25:00.000 +0530
ship_9,28.472712,-16.241268,27.1,2024-04-30 20:24:00.000 +0530
ship_9,28.472719,-16.24124,27.1,2024-04-30 20:23:00.000 +0530
ship_9,28.472719,-16.241224,27.1,2024-04-30 20:22:00.000 +0530
ship_9,28.472752,-16.241211,27.1,2024-04-30 20:21:00.000 +0530
ship_9,28.472708,-16.241211,27,2024-04-30 20:20:00.000 +0530
ship_9,28.472715,-16.241234,27.1,2024-04-30 20:19:00.000 +0530
ship_9,28.472761,-16.241282,27.1,2024-04-30 20:18:00.000 +0530
ship_9,28.472715,-16.241285,27.1,2024-04-30 20:17:00.000 +0530
ship_9,28.472733,-16.241287,27.1,2024-04-30 20:16:00.000 +0530
ship_9,28.472786,-16.241236,27.1,2024-04-30 20:15:00.000 +0530
ship_9,28.472715,-16.241274,27.1,2024-04-30 20:14:00.000 +0530
ship_9,28.472729,-16.241289,27,2024-04-30 20:13:00.000 +0530
ship_9,28.472729,-16.241316,27.1,2024-04-30 20:12:00.000 +0530
ship_9,28.472733,-16.241306,27,2024-04-30 20:11:00.000 +0530
ship_9,28.472736,-16.241308,27.1,2024-04-30 20:10:00.000 +0530
ship_9,28.472761,-16.241304,27,2024-04-30 20:09:00.000 +0530
ship_9,28.472839,-16.241291,27,2024-04-30 20:08:00.000 +0530
ship_9,28.472786,-16.241285,27,2024-04-30 20:07:00.000 +0530
ship_9,28.472761,-16.241259,27,2024-04-30 20:06:00.000 +0530
ship_9,28.472755,-16.241259,27.1,2024-04-30 20:05:00.000 +0530
ship_9,28.472773,-16.241255,27,2024-04-30 20:04:00.000 +0530
ship_9,28.472822,-16.241268,27,2024-04-30 20:03:00.000 +0530
ship_9,28.472826,-16.241287,27,2024-04-30 20:02:00.000 +0530
ship_9,28.472788,-16.241243,27,2024-04-30 20:01:00.000 +0530
ship_9,28.472712,-16.241205,27,2024-04-30 20:00:00.000 +0530
ship_9,28.4727,-16.241247,27.1,2024-04-30 19:59:00.000 +0530
ship_9,28.472704,-16.241259,27,2024-04-30 19:58:00.000 +0530
ship_9,28.472708,-16.241228,27.1,2024-04-30 19:57:00.000 +0530
ship_9,28.472689,-16.241219,27,2024-04-30 19:56:00.000 +0530
ship_9,28.472704,-16.241194,27.1,2024-04-30 19:55:00.000 +0530
ship_9,28.472696,-16.241171,27,2024-04-30 19:54:00.000 +0530
ship_9,28.472767,-16.241241,27.1,2024-04-30 19:53:00.000 +0530
ship_9,28.472799,-16.241224,27,2024-04-30 19:52:00.000 +0530
ship_9,28.472836,-16.241249,27.1,2024-04-30 19:51:00.000 +0530
ship_9,28.472872,-16.241226,27,2024-04-30 19:50:00.000 +0530
ship_9,28.472876,-16.241222,27,2024-04-30 19:49:00.000 +0530
ship_9,28.472767,-16.24114,27,2024-04-30 19:48:00.000 +0530
ship_9,28.472809,-16.241154,27,2024-04-30 19:47:00.000 +0530
ship_9,28.472826,-16.24115,27.1,2024-04-30 19:46:00.000 +0530
ship_9,28.472809,-16.241175,27.1,2024-04-30 19:45:00.000 +0530
ship_9,28.472782,-16.241163,27,2024-04-30 19:44:00.000 +0530
ship_9,28.472836,-16.241179,27,2024-04-30 19:43:00.000 +0530
ship_9,28.472862,-16.241148,27,2024-04-30 19:42:00.000 +0530
ship_9,28.472801,-16.241186,27.1,2024-04-30 19:41:00.000 +0530
ship_9,28.472752,-16.241175,27.1,2024-04-30 19:40:00.000 +0530
ship_9,28.472719,-16.241158,27,2024-04-30 19:39:00.000 +0530
ship_9,28.472683,-16.241171,27,2024-04-30 19:38:00.000 +0530
ship_9,28.472635,-16.241177,27.1,2024-04-30 19:37:00.000 +0530
ship_9,28.47262,-16.241194,27.1,2024-04-30 19:36:00.000 +0530
ship_9,28.472652,-16.241234,27.1,2024-04-30 19:35:00.000 +0530
ship_9,28.472609,-16.241203,27.1,2024-04-30 19:34:00.000 +0530
ship_9,28.472609,-16.241188,27.1,2024-04-30 19:33:00.000 +0530
ship_9,28.472563,-16.241203,27.1,2024-04-30 19:32:00.000 +0530
ship_9,28.472601,-16.241253,27.1,2024-04-30 19:31:00.000 +0530
ship_9,28.472582,-16.241266,27.1,2024-04-30 19:30:00.000 +0530
ship_9,28.47258,-16.24124,27.1,2024-04-30 19:29:00.000 +0530
ship_9,28.47262,-16.241194,27.1,2024-04-30 19:28:00.000 +0530
ship_9,28.472595,-16.241203,27.1,2024-04-30 19:27:00.000 +0530
ship_9,28.472603,-16.241222,27.1,2024-04-30 19:26:00.000 +0530
ship_9,28.472586,-16.241236,27.1,2024-04-30 19:25:00.000 +0530
ship_9,28.472643,-16.241232,27.1,2024-04-30 19:24:00.000 +0530
ship_9,28.472672,-16.241224,27.1,2024-04-30 19:23:00.000 +0530
ship_9,28.472708,-16.241222,27.1,2024-04-30 19:22:00.000 +0530
ship_9,28.47262,-16.241188,27.1,2024-04-30 19:21:00.000 +0530
ship_9,28.472626,-16.24124,27.1,2024-04-30 19:20:00.000 +0530
ship_9,28.47262,-16.241215,27.1,2024-04-30 19:19:00.000 +0530
ship_9,28.472626,-16.241236,27.1,2024-04-30 19:18:00.000 +0530
ship_9,28.472569,-16.241268,27.1,2024-04-30 19:17:00.000 +0530
ship_9,28.472563,-16.241203,27.1,2024-04-30 19:16:00.000 +0530
ship_9,28.472563,-16.241207,27.1,2024-04-30 19:15:00.000 +0530
ship_9,28.472603,-16.241243,27,2024-04-30 19:14:00.000 +0530
ship_9,28.47262,-16.241243,27,2024-04-30 19:13:00.000 +0530
ship_9,28.472622,-16.241255,27,2024-04-30 19:12:00.000 +0530
ship_9,28.47262,-16.241217,27,2024-04-30 19:11:00.000 +0530
ship_9,28.472607,-16.241251,27,2024-04-30 19:10:00.000 +0530
ship_9,28.472563,-16.241232,27,2024-04-30 19:09:00.000 +0530
ship_9,28.472609,-16.241259,27,2024-04-30 19:08:00.000 +0530
ship_9,28.47258,-16.241243,27,2024-04-30 19:07:00.000 +0530
ship_9,28.47262,-16.241215,27.1,2024-04-30 19:06:00.000 +0530
ship_9,28.472668,-16.241251,27,2024-04-30 19:05:00.000 +0530
ship_9,28.472746,-16.241314,27.1,2024-04-30 19:04:00.000 +0530
ship_9,28.472767,-16.241301,27.1,2024-04-30 19:03:00.000 +0530
ship_9,28.472715,-16.241285,27,2024-04-30 19:02:00.000 +0530
ship_9,28.472696,-16.241259,27,2024-04-30 19:01:00.000 +0530
ship_9,28.472692,-16.241226,27,2024-04-30 19:00:00.000 +0530
ship_9,28.472712,-16.241247,27,2024-04-30 18:59:00.000 +0530
ship_9,28.472704,-16.241234,27,2024-04-30 18:58:00.000 +0530
ship_9,28.472675,-16.24124,27,2024-04-30 18:57:00.000 +0530
ship_9,28.472704,-16.241243,27,2024-04-30 18:56:00.000 +0530
ship_9,28.472719,-16.241249,27,2024-04-30 18:55:00.000 +0530
ship_9,28.472616,-16.241241,27,2024-04-30 18:54:00.000 +0530
ship_9,28.472647,-16.241236,27,2024-04-30 18:53:00.000 +0530
ship_9,28.472647,-16.241262,27,2024-04-30 18:52:00.000 +0530
ship_9,28.472647,-16.241262,27,2024-04-30 18:51:00.000 +0530
ship_9,28.47266,-16.24127,27,2024-04-30 18:50:00.000 +0530
ship_9,28.472656,-16.241255,27,2024-04-30 18:49:00.000 +0530
ship_9,28.472622,-16.241232,27,2024-04-30 18:48:00.000 +0530
ship_9,28.472689,-16.24124,27,2024-04-30 18:47:00.000 +0530
ship_9,28.472729,-16.241253,27,2024-04-30 18:46:00.000 +0530
ship_9,28.472719,-16.241274,27,2024-04-30 18:45:00.000 +0530
ship_9,28.472733,-16.24127,27,2024-04-30 18:44:00.000 +0530
ship_9,28.472729,-16.241289,27,2024-04-30 18:43:00.000 +0530
ship_9,28.472742,-16.24128,27,2024-04-30 18:42:00.000 +0530
ship_9,28.472755,-16.241234,27.1,2024-04-30 18:41:00.000 +0530
ship_9,28.472742,-16.241226,27,2024-04-30 18:40:00.000 +0530
ship_9,28.472729,-16.241219,27,2024-04-30 18:39:00.000 +0530
ship_9,28.472727,-16.24127,27,2024-04-30 18:38:00.000 +0530
ship_9,28.472742,-16.241241,27,2024-04-30 18:37:00.000 +0530
ship_9,28.472786,-16.241274,27,2024-04-30 18:36:00.000 +0530
ship_9,28.472788,-16.241304,27,2024-04-30 18:35:00.000 +0530
ship_9,28.472727,-16.241251,27,2024-04-30 18:34:00.000 +0530
ship_9,28.47266,-16.241261,27,2024-04-30 18:33:00.000 +0530
ship_9,28.472672,-16.241297,27,2024-04-30 18:32:00.000 +0530
ship_9,28.472692,-16.24128,27,2024-04-30 18:31:00.000 +0530
ship_9,28.4727,-16.24128,27,2024-04-30 18:30:00.000 +0530
ship_9,28.472692,-16.241314,27,2024-04-30 18:29:00.000 +0530
ship_9,28.472736,-16.241325,27,2024-04-30 18:28:00.000 +0530
ship_9,28.472689,-16.24132,27,2024-04-30 18:27:00.000 +0530
ship_9,28.472652,-16.241222,27,2024-04-30 18:26:00.000 +0530
ship_9,28.472652,-16.241276,27,2024-04-30 18:25:00.000 +0530
ship_9,28.472626,-16.241285,27,2024-04-30 18:24:00.000 +0530
ship_9,28.472668,-16.241255,27,2024-04-30 18:23:00.000 +0530
ship_9,28.472672,-16.241234,27,2024-04-30 18:22:00.000 +0530
ship_9,28.472668,-16.241287,27,2024-04-30 18:21:00.000 +0530
ship_9,28.472635,-16.241343,27,2024-04-30 18:20:00.000 +0530
ship_9,28.472639,-16.241301,27,2024-04-30 18:19:00.000 +0530
ship_9,28.472652,-16.241251,27,2024-04-30 18:18:00.000 +0530
ship_9,28.47262,-16.24128,27,2024-04-30 18:17:00.000 +0530
ship_9,28.472639,-16.241291,27,2024-04-30 18:16:00.000 +0530
ship_9,28.472679,-16.241299,27,2024-04-30 18:15:00.000 +0530
ship_9,28.472668,-16.241369,27,2024-04-30 18:14:00.000 +0530
ship_9,28.472656,-16.241253,27,2024-04-30 18:13:00.000 +0530
ship_9,28.472643,-16.241236,27,2024-04-30 18:12:00.000 +0530
ship_9,28.472601,-16.241247,27,2024-04-30 18:11:00.000 +0530
ship_9,28.472586,-16.241276,27,2024-04-30 18:10:00.000 +0530
ship_9,28.472601,-16.241259,27,2024-04-30 18:09:00.000 +0530
ship_9,28.472631,-16.241261,27,2024-04-30 18:08:00.000 +0530
ship_9,28.472609,-16.241308,27,2024-04-30 18:07:00.000 +0530
ship_9,28.47266,-16.241343,27,2024-04-30 18:06:00.000 +0530
ship_9,28.472689,-16.241299,27,2024-04-30 18:05:00.000 +0530
ship_9,28.472692,-16.241228,27,2024-04-30 18:04:00.000 +0530
ship_9,28.472656,-16.241222,27,2024-04-30 18:03:00.000 +0530
ship_9,28.472656,-16.241203,27,2024-04-30 18:02:00.000 +0530
ship_9,28.472692,-16.241179,27,2024-04-30 18:01:00.000 +0530
ship_9,28.472689,-16.241211,27,2024-04-30 18:00:00.000 +0530
ship_9,28.472662,-16.241291,27,2024-04-30 17:59:00.000 +0530
ship_9,28.472652,-16.241285,27,2024-04-30 17:58:00.000 +0530
ship_9,28.472647,-16.241251,27,2024-04-30 17:57:00.000 +0530
ship_9,28.472647,-16.241261,27,2024-04-30 17:56:00.000 +0530
ship_9,28.47266,-16.241278,27,2024-04-30 17:55:00.000 +0530
ship_9,28.47266,-16.241261,27,2024-04-30 17:54:00.000 +0530
ship_9,28.472662,-16.241253,27.1,2024-04-30 17:53:00.000 +0530
ship_9,28.472643,-16.24128,27,2024-04-30 17:52:00.000 +0530
ship_9,28.472652,-16.241285,27,2024-04-30 17:51:00.000 +0530
ship_9,28.472668,-16.24128,27,2024-04-30 17:50:00.000 +0530
ship_9,28.47266,-16.241278,27.1,2024-04-30 17:49:00.000 +0530
ship_9,28.472683,-16.241299,27.1,2024-04-30 17:48:00.000 +0530
ship_9,28.472692,-16.241316,27.1,2024-04-30 17:47:00.000 +0530
ship_9,28.472679,-16.241266,27.1,2024-04-30 17:46:00.000 +0530
ship_9,28.472672,-16.241268,27.1,2024-04-30 17:45:00.000 +0530
ship_9,28.472662,-16.241247,27.1,2024-04-30 17:44:00.000 +0530
ship_9,28.472643,-16.24124,27.1,2024-04-30 17:43:00.000 +0530
ship_9,28.472616,-16.241268,27.1,2024-04-30 17:42:00.000 +0530
ship_9,28.472595,-16.241243,27.1,2024-04-30 17:41:00.000 +0530
ship_9,28.472603,-16.241226,27.1,2024-04-30 17:40:00.000 +0530
ship_9,28.472532,-16.24122,27.1,2024-04-30 17:39:00.000 +0530
ship_9,28.472588,-16.241219,27.1,2024-04-30 17:38:00.000 +0530
ship_9,28.472561,-16.241203,27.1,2024-04-30 17:37:00.000 +0530
ship_9,28.472601,-16.241283,27.1,2024-04-30 17:36:00.000 +0530
ship_9,28.472601,-16.24128,27.1,2024-04-30 17:35:00.000 +0530
ship_9,28.472588,-16.241259,27.1,2024-04-30 17:34:00.000 +0530
ship_9,28.472603,-16.241226,27.1,2024-04-30 17:33:00.000 +0530
ship_9,28.47262,-16.241217,27.1,2024-04-30 17:32:00.000 +0530
ship_9,28.472635,-16.241199,27.1,2024-04-30 17:31:00.000 +0530
ship_9,28.47262,-16.241175,27.1,2024-04-30 17:30:00.000 +0530
ship_9,28.472639,-16.241179,27.1,2024-04-30 17:29:00.000 +0530
ship_9,28.472672,-16.241243,27.1,2024-04-30 17:28:00.000 +0530
ship_9,28.472696,-16.241217,27,2024-04-30 17:27:00.000 +0530
ship_9,28.472708,-16.241259,27,2024-04-30 17:26:00.000 +0530
ship_9,28.472733,-16.241266,27,2024-04-30 17:25:00.000 +0530
ship_9,28.472689,-16.241222,27,2024-04-30 17:24:00.000 +0530
ship_9,28.472652,-16.241243,27,2024-04-30 17:23:00.000 +0530
ship_9,28.472689,-16.241287,27,2024-04-30 17:22:00.000 +0530
ship_9,28.472704,-16.241287,27.1,2024-04-30 17:21:00.000 +0530
ship_9,28.472683,-16.241261,27,2024-04-30 17:20:00.000 +0530
ship_9,28.472675,-16.241285,27,2024-04-30 17:19:00.000 +0530
ship_9,28.472647,-16.241228,27,2024-04-30 17:18:00.000 +0530
ship_9,28.472635,-16.241207,27.1,2024-04-30 17:17:00.000 +0530
ship_9,28.472622,-16.241243,27,2024-04-30 17:16:00.000 +0530
ship_9,28.472626,-16.241253,27,2024-04-30 17:15:00.000 +0530
ship_9,28.472652,-16.241268,27.1,2024-04-30 17:14:00.000 +0530
ship_9,28.472656,-16.241283,27,2024-04-30 17:13:00.000 +0530
ship_9,28.472639,-16.241259,27,2024-04-30 17:12:00.000 +0530
ship_9,28.472683,-16.241259,27,2024-04-30 17:11:00.000 +0530
ship_9,28.472704,-16.241215,27,2024-04-30 17:10:00.000 +0530
ship_9,28.472679,-16.241222,27,2024-04-30 17:09:00.000 +0530
ship_9,28.472692,-16.241234,27,2024-04-30 17:08:00.000 +0530
ship_9,28.472696,-16.241217,27.1,2024-04-30 17:07:00.000 +0530
ship_9,28.472715,-16.241224,27.1,2024-04-30 17:06:00.000 +0530
ship_9,28.472652,-16.241236,27.1,2024-04-30 17:05:00.000 +0530
ship_9,28.472639,-16.241243,27.1,2024-04-30 17:04:00.000 +0530
ship_9,28.472643,-16.24127,27,2024-04-30 17:03:00.000 +0530
ship_9,28.472588,-16.241299,27,2024-04-30 17:02:00.000 +0530
ship_9,28.472652,-16.241253,27,2024-04-30 17:01:00.000 +0530
ship_9,28.472672,-16.241253,27,2024-04-30 17:00:00.000 +0530
ship_9,28.472712,-16.24127,27,2024-04-30 16:59:00.000 +0530
ship_9,28.472733,-16.241261,27,2024-04-30 16:58:00.000 +0530
ship_9,28.472746,-16.241285,27,2024-04-30 16:57:00.000 +0530
ship_9,28.472704,-16.241301,27,2024-04-30 16:56:00.000 +0530
ship_9,28.472668,-16.24127,27,2024-04-30 16:55:00.000 +0530
ship_9,28.472679,-16.241266,27,2024-04-30 16:54:00.000 +0530
ship_9,28.472656,-16.241276,27,2024-04-30 16:53:00.000 +0530
ship_9,28.472601,-16.241282,27.1,2024-04-30 16:52:00.000 +0530
ship_9,28.47262,-16.241323,27.1,2024-04-30 16:51:00.000 +0530
ship_9,28.472672,-16.24127,27,2024-04-30 16:50:00.000 +0530
ship_9,28.472689,-16.241253,27,2024-04-30 16:49:00.000 +0530
ship_9,28.47266,-16.241259,27,2024-04-30 16:48:00.000 +0530
ship_9,28.472679,-16.241251,27,2024-04-30 16:47:00.000 +0530
ship_9,28.472662,-16.241247,27,2024-04-30 16:46:00.000 +0530
ship_9,28.472668,-16.241243,27,2024-04-30 16:45:00.000 +0530
ship_9,28.472643,-16.241253,27,2024-04-30 16:44:00.000 +0530
ship_9,28.472609,-16.241251,27,2024-04-30 16:43:00.000 +0530
ship_9,28.472582,-16.241268,27,2024-04-30 16:42:00.000 +0530
ship_9,28.472609,-16.241259,27,2024-04-30 16:41:00.000 +0530
ship_9,28.472622,-16.241251,27,2024-04-30 16:40:00.000 +0530
ship_9,28.472672,-16.24124,27,2024-04-30 16:39:00.000 +0530
ship_9,28.472631,-16.241251,27,2024-04-30 16:38:00.000 +0530
ship_9,28.472647,-16.241243,26.9,2024-04-30 16:37:00.000 +0530
ship_9,28.472652,-16.241234,26.9,2024-04-30 16:36:00.000 +0530
ship_9,28.472652,-16.241234,26.9,2024-04-30 16:35:00.000 +0530
ship_9,28.472662,-16.241234,27,2024-04-30 16:34:00.000 +0530
ship_9,28.472679,-16.241295,27.1,2024-04-30 16:33:00.000 +0530
ship_9,28.472708,-16.24128,27.8,2024-04-30 16:32:00.000 +0530
ship_9,28.472767,-16.241304,27.3,2024-04-30 16:31:00.000 +0530
ship_9,28.472761,-16.24135,27.5,2024-04-30 16:30:00.000 +0530
ship_9,28.472799,-16.241388,27.2,2024-04-30 16:29:00.000 +0530
ship_9,28.472822,-16.241453,27.1,2024-04-30 16:28:00.000 +0530
ship_9,28.472843,-16.241453,26,2024-04-30 16:27:00.000 +0530
ship_9,28.472849,-16.241524,25.3,2024-04-30 16:26:00.000 +0530
ship_9,28.472916,-16.241543,23.6,2024-04-30 16:25:00.000 +0530
ship_9,28.473001,-16.241581,22.6,2024-04-30 16:24:00.000 +0530
ship_9,28.473246,-16.241512,21.9,2024-04-30 16:23:00.000 +0530
ship_9,28.473509,-16.241556,20.4,2024-04-30 16:22:00.000 +0530
ship_9,28.473892,-16.241539,19.1,2024-04-30 16:21:00.000 +0530
ship_9,28.474199,-16.241413,18.4,2024-04-30 16:20:00.000 +0530
ship_9,28.474583,-16.241163,17.9,2024-04-30 16:19:00.000 +0530
ship_9,28.475,-16.240934,19.5,2024-04-30 16:18:00.000 +0530
ship_9,28.475502,-16.240654,21.9,2024-04-30 16:17:00.000 +0530
ship_9,28.475916,-16.2404,25,2024-04-30 16:16:00.000 +0530
ship_9,28.476572,-16.239979,30,2024-04-30 16:15:00.000 +0530
ship_9,28.477371,-16.239313,32.6,2024-04-30 16:14:00.000 +0530
ship_9,28.478037,-16.238708,35.8,2024-04-30 16:13:00.000 +0530
ship_9,28.47854,-16.238276,38.3,2024-04-30 16:12:00.000 +0530
ship_9,28.479441,-16.237465,39.1,2024-04-30 16:11:00.000 +0530
